,TIME,HHWS_TEMP,HHWR_TEMP,HHWFLOW,CHWS_TEMP,CHWR_TEMP,CHWFLOW,HHWMBH,CHWMBH
3392,2019-08-12 16:00:00,186.39,151.79,53.65,44.96,55.35,2072.61,928.14,-10767.21
3393,2019-08-12 15:00:00,188.25,148.86,43.24,44.99,55.5,2045.72,851.61,-10750.26
3394,2019-08-12 14:00:00,185.64,146.96,45.58,45.0,55.9,2025.97,881.52,-11041.54
3395,2019-08-12 13:00:00,185.34,148.59,54.06,45.0,55.4,2003.53,993.35,-10418.36
3396,2019-08-12 12:00:00,184.42,146.48,48.93,45.26,55.4,1870.24,928.2,-9482.12
3397,2019-08-12 11:00:00,183.51,140.57,51.25,45.5,54.99,1662.71,1100.34,-7889.56
3398,2019-08-12 10:00:00,192.43,142.57,59.8,45.37,54.54,1515.35,1490.81,-6947.88
3399,2019-08-12 09:00:00,184.22,136.87,63.48,45.09,54.1,1271.56,1502.89,-5728.38
3400,2019-08-12 08:00:00,185.96,139.17,58.43,45.09,53.89,1234.55,1366.97,-5432.02
3401,2019-08-12 07:00:00,185.98,142.93,60.84,45.09,53.89,1176.5,1309.58,-5176.6
3402,2019-08-12 06:00:00,185.36,143.2,56.52,45.02,53.89,1178.66,1191.44,-5227.36
3403,2019-08-12 05:00:00,186.41,143.84,55.1,45.0,53.56,1104.3,1172.8,-4726.4
3404,2019-08-12 04:00:00,185.58,144.09,54.33,45.03,53.38,1009.02,1127.08,-4212.66
3405,2019-08-12 03:00:00,185.86,142.84,53.72,45.01,53.38,1015.99,1155.52,-4251.92
3406,2019-08-12 02:00:00,185.59,143.41,52.12,45.0,53.38,1046.25,1099.21,-4383.79
3407,2019-08-12 01:00:00,186.02,139.1,54.28,45.02,53.61,1076.83,1273.41,-4624.98
3408,2019-08-12 00:00:00,184.32,138.04,58.4,45.07,53.89,1234.31,1351.38,-5443.31
3409,2019-08-11 23:00:00,184.43,135.6,50.19,45.07,54.27,1290.51,1225.39,-5936.35
3410,2019-08-11 22:00:00,185.15,133.35,41.41,45.07,54.39,1404.31,1072.52,-6544.08
3411,2019-08-11 21:00:00,185.12,135.53,43.23,45.03,54.5,1542.18,1071.89,-7302.22
3412,2019-08-11 20:00:00,187.06,141.94,42.89,45.0,54.99,1741.81,967.6,-8700.34
3413,2019-08-11 19:00:00,187.04,150.54,50.21,45.0,55.38,1937.21,916.33,-10054.12
3414,2019-08-11 18:00:00,186.85,146.18,46.35,44.96,55.38,2020.47,942.53,-10526.65
3415,2019-08-11 17:00:00,187.12,140.97,43.79,45.0,55.38,2033.33,1010.45,-10552.98
3416,2019-08-11 16:00:00,189.89,145.72,39.64,45.0,55.38,2009.41,875.45,-10428.84
3417,2019-08-11 15:00:00,189.21,149.41,44.21,45.0,55.6,1963.99,879.78,-10409.15
3418,2019-08-11 14:00:00,187.4,147.66,43.99,45.0,55.89,1908.92,874.08,-10394.07
3419,2019-08-11 13:00:00,186.4,143.01,46.81,45.28,55.83,1879.91,1015.54,-9916.53
3420,2019-08-11 12:00:00,186.84,144.07,46.93,45.4,55.48,1812.15,1003.6,-9133.24
3421,2019-08-11 11:00:00,185.29,141.59,54.79,45.5,55.38,1708.12,1197.16,-8438.11
3422,2019-08-11 10:00:00,186.0,137.77,49.31,45.11,54.66,1497.27,1189.11,-7149.46
3423,2019-08-11 09:00:00,185.99,141.17,58.41,45.0,54.37,1322.42,1308.97,-6195.54
3424,2019-08-11 08:00:00,185.32,139.18,56.86,45.0,54.21,1296.08,1311.76,-5968.45
3425,2019-08-11 07:00:00,185.7,142.56,55.22,45.0,54.37,1272.99,1191.1,-5963.96
3426,2019-08-11 06:00:00,185.26,142.75,50.82,45.0,54.37,1236.17,1080.18,-5791.46
3427,2019-08-11 05:00:00,185.68,142.79,51.82,45.0,54.05,1184.36,1111.28,-5359.23
3428,2019-08-11 04:00:00,185.55,143.57,51.88,45.0,53.87,1090.01,1088.96,-4834.19
3429,2019-08-11 03:00:00,185.65,142.99,50.95,44.98,53.91,1121.02,1086.76,-5005.35
3430,2019-08-11 02:00:00,185.6,144.24,52.3,44.96,53.98,1147.98,1081.56,-5177.39
3431,2019-08-11 01:00:00,185.63,140.73,49.29,44.96,54.15,1202.43,1106.56,-5525.17
3432,2019-08-11 00:00:00,185.07,140.87,54.98,44.96,54.48,1328.68,1215.06,-6324.52
3433,2019-08-10 23:00:00,185.44,142.76,50.14,44.96,54.48,1462.36,1069.99,-6960.83
3434,2019-08-10 22:00:00,184.94,141.17,49.4,44.96,54.48,1513.34,1081.12,-7203.5
3435,2019-08-10 21:00:00,185.38,142.24,51.54,44.96,54.64,1612.46,1111.72,-7804.31
3436,2019-08-10 20:00:00,187.0,149.47,52.11,44.96,54.99,1774.49,977.84,-8899.07
3437,2019-08-10 19:00:00,186.8,150.87,55.89,44.96,54.99,1891.75,1004.06,-9487.13
3438,2019-08-10 18:00:00,187.31,150.83,55.1,45.03,55.13,1916.45,1005.02,-9678.07
3439,2019-08-10 17:00:00,186.38,151.34,54.9,45.23,55.49,1983.14,961.85,-10173.51
3440,2019-08-10 16:00:00,186.66,150.4,50.92,45.2,55.49,2006.64,923.18,-10324.16
3441,2019-08-10 15:00:00,188.35,153.59,50.8,45.23,55.49,2005.95,882.9,-10290.52
3442,2019-08-10 14:00:00,187.94,152.21,47.89,45.23,55.72,1992.59,855.55,-10451.13
3443,2019-08-10 13:00:00,187.39,151.39,53.7,45.23,55.49,1891.56,966.6,-9703.7
3444,2019-08-10 12:00:00,186.9,148.61,56.82,45.23,55.49,1842.53,1087.82,-9452.18
3445,2019-08-10 11:00:00,186.99,145.58,59.71,45.23,55.08,1729.56,1236.3,-8518.08
3446,2019-08-10 10:00:00,186.18,142.89,58.64,45.23,54.6,1589.21,1269.26,-7445.45
3447,2019-08-10 09:00:00,186.05,143.3,60.62,45.2,54.19,1357.38,1295.75,-6101.42
3448,2019-08-10 08:00:00,186.02,138.98,57.21,45.03,53.59,1154.34,1345.58,-4940.58
3449,2019-08-10 07:00:00,185.34,139.55,60.54,45.03,53.33,1050.74,1386.06,-4360.57
3450,2019-08-10 06:00:00,185.62,142.36,57.41,45.03,53.76,989.84,1241.78,-4320.65
3451,2019-08-10 05:00:00,185.6,141.97,52.47,45.03,53.37,969.33,1144.63,-4042.11
3452,2019-08-10 04:00:00,185.47,142.55,53.95,45.03,53.34,941.69,1157.77,-3912.72
3453,2019-08-10 03:00:00,185.85,144.29,52.37,45.03,53.76,996.69,1088.25,-4350.55
3454,2019-08-10 02:00:00,185.64,143.77,50.96,45.03,53.43,1034.57,1066.85,-4345.19
3455,2019-08-10 01:00:00,185.48,139.86,53.43,45.03,53.51,1050.23,1218.74,-4452.98
3456,2019-08-10 00:00:00,185.81,141.24,55.97,45.05,53.77,1133.5,1247.29,-4942.06
3457,2019-08-09 23:00:00,185.77,144.02,52.93,45.25,54.27,1254.87,1104.91,-5659.46
3458,2019-08-09 22:00:00,185.56,142.65,50.69,45.25,54.27,1348.99,1087.55,-6083.94
3459,2019-08-09 21:00:00,185.75,143.61,51.9,45.25,54.27,1457.98,1093.53,-6575.49
3460,2019-08-09 20:00:00,187.17,149.61,51.74,45.25,54.76,1785.64,971.68,-8490.72
3461,2019-08-09 19:00:00,189.91,153.81,49.58,44.83,54.8,1957.85,894.92,-9759.88
3462,2019-08-09 18:00:00,189.49,156.76,53.15,44.74,55.27,2059.35,869.8,-10842.48
3463,2019-08-09 17:00:00,191.19,156.8,53.0,45.07,55.49,2096.48,911.33,-10922.66
3464,2019-08-09 16:00:00,189.23,155.22,50.04,44.91,55.65,2082.69,850.93,-11184.05
3465,2019-08-09 15:00:00,193.0,151.83,42.94,45.07,55.65,2022.31,883.92,-10698.02
3466,2019-08-09 14:00:00,189.8,151.76,42.68,45.24,55.77,1992.8,811.77,-10492.09
3467,2019-08-09 13:00:00,187.05,149.4,47.24,45.25,55.3,1908.24,889.29,-9588.91
3468,2019-08-09 12:00:00,185.73,146.43,49.93,45.25,55.27,1841.13,981.12,-9224.06
3469,2019-08-09 11:00:00,194.22,140.15,55.43,45.25,55.18,1719.38,1498.55,-8536.72
3470,2019-08-09 10:00:00,181.79,139.08,53.56,45.25,54.77,1520.39,1143.77,-7237.06
3471,2019-08-09 09:00:00,183.26,141.8,54.51,45.25,54.29,1325.34,1129.99,-5990.54
3472,2019-08-09 08:00:00,190.89,140.87,64.21,45.25,53.76,1191.94,1605.89,-5071.7
3473,2019-08-09 07:00:00,183.24,138.05,63.08,45.25,53.76,1121.1,1425.29,-4770.28
3474,2019-08-09 06:00:00,182.43,138.01,55.57,45.25,53.76,1092.24,1234.21,-4647.48
3475,2019-08-09 05:00:00,182.93,139.99,53.67,45.06,53.44,1008.45,1152.29,-4225.41
3476,2019-08-09 04:00:00,183.9,141.33,49.56,45.31,53.81,909.85,1054.88,-3866.86
3477,2019-08-09 03:00:00,183.94,142.49,51.29,45.35,53.82,955.81,1062.99,-4047.86
3478,2019-08-09 02:00:00,183.4,141.13,49.99,44.98,53.72,986.08,1056.54,-4309.17
3479,2019-08-09 01:00:00,182.94,137.56,49.83,44.96,53.56,1045.99,1130.64,-4497.76
3480,2019-08-09 00:00:00,184.37,141.54,54.82,44.96,53.82,1179.27,1173.97,-5224.17
3481,2019-08-08 23:00:00,184.92,141.44,60.46,44.96,53.99,1266.18,1314.4,-5716.8
3482,2019-08-08 22:00:00,183.94,140.65,61.49,44.96,54.32,1309.59,1330.95,-6128.88
3483,2019-08-08 21:00:00,183.86,141.33,55.29,44.96,54.32,1397.72,1175.74,-6541.33
3484,2019-08-08 20:00:00,184.28,145.22,54.29,44.91,54.68,1607.93,1060.28,-7854.74
3485,2019-08-08 19:00:00,185.24,146.17,51.06,44.89,54.84,1792.24,997.46,-8916.39
3486,2019-08-08 18:00:00,185.57,149.79,55.13,44.98,55.19,1939.82,986.28,-9902.78
3487,2019-08-08 17:00:00,186.35,151.41,54.78,45.39,55.35,1971.18,957.01,-9816.48
3488,2019-08-08 16:00:00,184.39,148.94,53.99,45.39,55.35,1968.12,956.97,-9801.24
3489,2019-08-08 15:00:00,185.02,146.44,46.91,45.09,55.35,1928.86,904.89,-9895.05
3490,2019-08-08 14:00:00,188.37,148.83,48.61,45.39,55.35,1907.31,961.02,-9498.4
3491,2019-08-08 13:00:00,186.95,153.25,48.38,45.39,55.74,1881.18,815.2,-9735.11
3492,2019-08-08 12:00:00,184.66,146.24,52.4,45.39,55.64,1816.73,1006.6,-9310.74
3493,2019-08-08 11:00:00,186.12,145.71,54.96,45.34,55.11,1684.5,1110.47,-8228.78
3494,2019-08-08 10:00:00,191.24,144.04,63.63,44.98,54.53,1495.39,1501.67,-7140.49
3495,2019-08-08 09:00:00,183.36,139.21,65.32,44.98,54.03,1254.06,1441.94,-5674.62
3496,2019-08-08 08:00:00,190.65,139.81,64.13,44.98,53.63,1193.66,1630.18,-5162.58
3497,2019-08-08 07:00:00,183.01,137.28,61.25,44.98,54.1,1140.18,1400.48,-5199.22
3498,2019-08-08 06:00:00,182.41,137.59,55.73,44.98,53.94,1100.68,1248.91,-4931.05
3499,2019-08-08 05:00:00,183.0,139.14,55.13,44.98,53.6,1079.86,1209.0,-4654.2
3500,2019-08-08 04:00:00,184.1,142.53,48.18,44.99,53.6,954.64,1001.42,-4109.73
3501,2019-08-08 03:00:00,183.16,141.2,48.36,45.18,53.6,899.85,1014.59,-3788.37
3502,2019-08-08 02:00:00,182.74,138.36,50.99,45.29,53.59,915.79,1131.47,-3800.53
3503,2019-08-08 01:00:00,181.75,137.46,51.15,45.27,53.39,979.22,1132.72,-3975.63
3504,2019-08-08 00:00:00,183.28,138.99,52.15,45.27,54.05,1106.86,1154.86,-4859.12
3505,2019-08-07 23:00:00,184.54,141.17,58.64,45.27,54.16,1222.26,1271.61,-5432.95
3506,2019-08-07 22:00:00,184.8,144.84,60.36,45.27,54.16,1342.9,1205.99,-5969.19
3507,2019-08-07 21:00:00,184.83,145.05,53.0,45.27,54.18,1465.58,1054.17,-6529.16
3508,2019-08-07 20:00:00,185.35,147.32,58.65,44.88,54.69,1717.36,1115.23,-8423.65
3509,2019-08-07 19:00:00,185.91,150.51,55.56,44.76,55.17,1955.61,983.41,-10178.95
3510,2019-08-07 18:00:00,187.93,154.65,53.66,44.76,55.63,2105.63,892.9,-11444.1
3511,2019-08-07 17:00:00,189.02,156.16,50.81,45.02,55.75,2182.19,834.81,-11707.45
3512,2019-08-07 16:00:00,188.15,151.45,51.1,44.9,55.9,2143.89,937.69,-11791.4
3513,2019-08-07 15:00:00,190.69,147.58,39.37,44.99,56.17,2106.58,848.62,-11775.78
3514,2019-08-07 14:00:00,187.92,150.78,46.12,45.11,56.17,2102.61,856.45,-11627.43
3515,2019-08-07 13:00:00,185.58,148.26,48.47,45.27,56.17,2003.21,904.45,-10917.49
3516,2019-08-07 12:00:00,185.45,143.73,43.98,45.27,56.08,1911.14,917.42,-10329.71
3517,2019-08-07 11:00:00,185.01,142.89,52.14,45.27,55.65,1783.69,1098.07,-9257.35
3518,2019-08-07 10:00:00,184.83,144.05,56.93,45.27,54.7,1650.96,1160.8,-7784.28
3519,2019-08-07 09:00:00,183.8,140.53,55.93,45.27,54.52,1526.91,1210.05,-7061.96
3520,2019-08-07 08:00:00,184.19,139.52,59.75,45.12,54.15,1406.18,1334.52,-6348.9
3521,2019-08-07 07:00:00,182.86,139.01,58.58,44.83,54.14,1283.33,1284.37,-5973.9
3522,2019-08-07 06:00:00,184.18,143.73,55.05,44.83,54.14,1278.38,1113.39,-5950.86
3523,2019-08-07 05:00:00,183.57,142.27,49.59,44.83,53.86,1257.85,1024.03,-5679.19
3524,2019-08-07 04:00:00,182.82,140.36,51.7,44.83,53.64,1136.75,1097.59,-5007.38
3525,2019-08-07 03:00:00,183.38,141.31,52.5,44.83,53.64,1177.02,1104.34,-5184.77
3526,2019-08-07 02:00:00,183.78,144.35,49.87,44.83,53.64,1183.79,983.19,-5214.59
3527,2019-08-07 01:00:00,183.23,141.18,48.39,44.83,53.76,1218.29,1017.4,-5439.66
3528,2019-08-07 00:00:00,183.57,140.53,52.16,45.06,54.23,1310.45,1122.48,-6008.41
3529,2019-08-06 23:00:00,184.59,141.21,58.01,45.23,54.51,1479.96,1258.24,-6867.01
3530,2019-08-06 22:00:00,183.77,144.3,57.12,45.03,54.64,1543.57,1127.26,-7416.85
3531,2019-08-06 21:00:00,184.12,143.54,52.49,44.83,54.64,1629.74,1065.02,-7993.87
3532,2019-08-06 20:00:00,185.11,148.05,53.63,44.83,54.92,1787.53,993.76,-9018.09
3533,2019-08-06 19:00:00,189.04,152.58,49.93,44.83,55.15,1926.01,910.22,-9938.21
3534,2019-08-06 18:00:00,187.78,153.75,49.92,44.83,55.15,2097.22,849.39,-10821.66
3535,2019-08-06 17:00:00,189.04,154.47,51.01,44.83,55.36,2094.28,881.71,-11026.38
3536,2019-08-06 16:00:00,189.12,153.24,48.2,44.83,55.65,2166.4,864.71,-11720.22
3537,2019-08-06 15:00:00,187.43,152.01,49.88,44.83,55.66,2192.87,883.37,-11874.39
3538,2019-08-06 14:00:00,190.79,150.56,44.04,44.84,56.08,2147.17,885.86,-12067.1
3539,2019-08-06 13:00:00,187.83,152.07,45.19,45.09,55.92,2121.26,808.0,-11486.62
3540,2019-08-06 12:00:00,185.29,148.7,48.46,45.11,55.65,2005.39,886.58,-10568.41
3541,2019-08-06 11:00:00,186.49,150.03,55.73,45.41,55.6,1877.27,1015.96,-9564.69
3542,2019-08-06 10:00:00,185.04,143.06,59.2,45.41,55.09,1726.66,1242.61,-8357.03
3543,2019-08-06 09:00:00,184.11,140.49,62.9,44.91,54.51,1523.7,1371.85,-7313.76
3544,2019-08-06 08:00:00,184.33,139.34,58.09,44.91,53.64,1378.41,1306.73,-6016.76
3545,2019-08-06 07:00:00,182.93,138.14,59.2,44.91,54.11,1315.87,1325.78,-6053.0
3546,2019-08-06 06:00:00,182.15,140.94,54.77,44.91,54.14,1312.52,1128.54,-6057.28
3547,2019-08-06 05:00:00,183.79,141.36,48.53,44.91,53.92,1272.07,1029.56,-5730.68
3548,2019-08-06 04:00:00,183.5,141.48,48.95,45.19,53.64,1200.1,1028.44,-5070.42
3549,2019-08-06 03:00:00,183.34,141.93,49.47,45.19,53.83,1231.32,1024.28,-5319.3
3550,2019-08-06 02:00:00,184.0,143.43,47.92,45.19,54.07,1234.33,972.06,-5480.43
3551,2019-08-06 01:00:00,183.18,141.25,48.6,45.19,54.13,1256.74,1018.9,-5617.63
3552,2019-08-06 00:00:00,182.78,138.68,48.99,45.19,54.14,1372.45,1080.23,-6141.71
3553,2019-08-05 23:00:00,184.64,142.66,56.01,45.19,54.45,1532.82,1175.65,-7096.96
3554,2019-08-05 22:00:00,184.63,146.26,55.43,45.19,54.64,1643.97,1063.42,-7767.76
3555,2019-08-05 21:00:00,185.99,150.33,53.1,45.19,55.1,1713.21,946.77,-8488.96
3556,2019-08-05 20:00:00,185.54,149.48,56.22,45.19,55.15,1895.66,1013.65,-9440.39
3557,2019-08-05 19:00:00,185.71,149.92,55.63,45.13,54.98,1979.38,995.5,-9748.45
3558,2019-08-05 18:00:00,186.8,151.21,53.01,45.09,54.97,2003.61,943.31,-9897.83
3559,2019-08-05 17:00:00,188.38,152.77,49.69,44.88,54.99,2011.74,884.73,-10169.35
3560,2019-08-05 16:00:00,188.21,153.61,51.95,44.95,55.47,2065.84,898.73,-10866.32
3561,2019-08-05 15:00:00,190.03,148.51,40.41,44.93,55.69,2065.12,838.91,-11110.35
3562,2019-08-05 14:00:00,190.27,147.4,42.72,45.13,55.98,2050.14,915.7,-11122.01
3563,2019-08-05 13:00:00,189.11,153.86,44.58,45.34,55.98,2071.51,785.72,-11020.43
3564,2019-08-05 12:00:00,186.37,151.57,49.33,45.48,55.98,1989.35,858.34,-10444.09
3565,2019-08-05 11:00:00,185.8,150.3,55.02,45.48,55.63,1840.1,976.6,-9338.51
3566,2019-08-05 10:00:00,194.69,144.2,55.2,45.26,55.25,1699.77,1393.52,-8490.35
3567,2019-08-05 09:00:00,183.93,139.67,67.21,45.21,54.16,1471.54,1487.36,-6585.14
3568,2019-08-05 08:00:00,184.32,138.48,61.43,45.21,53.85,1268.31,1407.98,-5479.1
3569,2019-08-05 07:00:00,183.77,139.96,60.64,45.21,53.85,1199.69,1328.32,-5182.66
3570,2019-08-05 06:00:00,183.01,139.8,55.69,45.21,53.93,1155.46,1203.18,-5037.81
3571,2019-08-05 05:00:00,183.54,141.16,54.06,44.85,53.64,1142.71,1145.53,-5022.21
3572,2019-08-05 04:00:00,182.56,140.14,51.29,44.77,53.38,1101.94,1087.86,-4743.85
3573,2019-08-05 03:00:00,183.69,142.22,50.9,44.97,53.83,1118.84,1055.41,-4956.46
3574,2019-08-05 02:00:00,183.69,142.86,52.02,45.21,53.83,1155.51,1061.99,-4980.25
3575,2019-08-05 01:00:00,182.59,141.73,51.53,45.04,54.03,1233.05,1052.76,-5542.56
3576,2019-08-05 00:00:00,183.42,141.22,52.06,44.98,54.22,1348.14,1098.47,-6228.41
3577,2019-08-04 23:00:00,182.78,141.21,50.28,44.98,54.36,1443.62,1045.07,-6770.58
3578,2019-08-04 22:00:00,184.25,144.78,47.83,44.98,54.62,1597.23,943.93,-7698.65
3579,2019-08-04 21:00:00,187.09,147.64,47.94,44.98,54.95,1729.86,945.62,-8623.35
3580,2019-08-04 20:00:00,187.84,151.35,47.38,44.98,55.36,1866.7,864.45,-9688.17
3581,2019-08-04 19:00:00,191.41,154.58,50.26,44.98,55.36,2044.5,925.54,-10610.96
3582,2019-08-04 18:00:00,192.39,157.57,45.16,44.98,55.77,2121.58,786.24,-11445.92
3583,2019-08-04 17:00:00,191.15,155.0,49.05,44.98,55.96,2221.82,886.58,-12197.79
3584,2019-08-04 16:00:00,191.04,154.36,46.51,45.04,55.9,2185.43,852.99,-11866.88
3585,2019-08-04 15:00:00,191.01,154.66,46.8,45.09,55.87,2121.12,850.59,-11432.84
3586,2019-08-04 14:00:00,190.23,154.49,46.4,45.09,55.87,2124.62,829.17,-11451.7
3587,2019-08-04 13:00:00,187.97,153.99,50.04,45.09,55.87,2113.92,850.18,-11394.03
3588,2019-08-04 12:00:00,184.95,148.93,56.93,45.09,55.87,2065.44,1025.31,-11132.72
3589,2019-08-04 11:00:00,183.68,143.47,50.99,45.09,55.72,1896.59,1025.15,-10080.38
3590,2019-08-04 10:00:00,183.99,139.64,51.69,45.09,55.31,1731.0,1146.23,-8845.41
3591,2019-08-04 09:00:00,183.77,141.63,56.49,45.09,54.76,1558.17,1190.24,-7533.75
3592,2019-08-04 08:00:00,183.06,139.6,53.24,45.09,54.29,1378.2,1156.91,-6339.72
3593,2019-08-04 07:00:00,182.86,140.08,53.49,45.18,54.06,1274.06,1144.15,-5656.83
3594,2019-08-04 06:00:00,183.27,141.66,52.09,45.27,54.27,1255.59,1083.73,-5650.16
3595,2019-08-04 05:00:00,183.34,142.18,50.52,45.27,53.97,1230.83,1039.7,-5354.11
3596,2019-08-04 04:00:00,183.37,142.76,50.42,45.27,53.76,1167.18,1023.78,-4954.68
3597,2019-08-04 03:00:00,184.41,145.28,50.24,45.27,53.85,1195.35,982.95,-5128.05
3598,2019-08-04 02:00:00,183.82,144.35,46.74,44.88,53.76,1195.71,922.41,-5308.95
3599,2019-08-04 01:00:00,183.45,140.77,49.39,44.82,53.8,1253.47,1053.98,-5628.08
3600,2019-08-04 00:00:00,182.57,139.34,49.41,45.27,54.51,1363.38,1068.0,-6298.82
3601,2019-08-03 23:00:00,183.32,135.92,40.96,45.27,54.77,1576.69,970.75,-7489.28
3602,2019-08-03 22:00:00,186.51,139.09,40.12,45.1,54.78,1690.18,951.25,-8180.47
3603,2019-08-03 21:00:00,193.16,144.33,39.4,44.85,55.3,1839.21,961.95,-9609.87
3604,2019-08-03 20:00:00,193.41,151.67,39.09,44.85,55.31,1952.36,815.81,-10210.84
3605,2019-08-03 19:00:00,190.52,156.08,50.52,44.85,55.6,2113.87,869.95,-11362.05
3606,2019-08-03 18:00:00,190.88,157.4,50.69,44.85,55.81,2202.22,848.55,-12068.17
3607,2019-08-03 17:00:00,192.17,158.29,50.65,44.85,55.81,2251.76,858.01,-12339.64
3608,2019-08-03 16:00:00,192.41,157.19,48.03,44.85,55.81,2241.73,845.81,-12284.68
3609,2019-08-03 15:00:00,192.12,155.63,45.63,44.85,56.12,2295.58,832.52,-12935.59
3610,2019-08-03 14:00:00,190.7,155.84,45.61,44.85,56.32,2235.56,794.98,-12820.94
3611,2019-08-03 13:00:00,188.65,154.24,49.31,44.88,56.17,2195.56,848.38,-12393.94
3612,2019-08-03 12:00:00,185.71,151.75,56.57,45.24,55.81,2127.75,960.56,-11245.16
3613,2019-08-03 11:00:00,183.95,146.74,52.54,45.45,55.81,1935.54,977.51,-10026.1
3614,2019-08-03 10:00:00,184.15,142.16,51.98,45.45,55.65,1813.94,1091.32,-9251.09
3615,2019-08-03 09:00:00,182.94,140.8,56.17,45.38,55.07,1648.22,1183.5,-7985.63
3616,2019-08-03 08:00:00,182.13,136.31,50.99,45.07,54.3,1440.17,1168.18,-6646.38
3617,2019-08-03 07:00:00,181.63,135.98,52.63,45.07,54.3,1342.31,1201.28,-6194.76
3618,2019-08-03 06:00:00,182.6,137.8,48.16,45.07,54.3,1320.17,1078.78,-6092.58
3619,2019-08-03 05:00:00,182.16,137.05,46.11,45.07,54.15,1265.01,1040.01,-5743.15
3620,2019-08-03 04:00:00,183.07,138.08,44.85,45.08,53.99,1225.86,1008.9,-5461.21
3621,2019-08-03 03:00:00,183.72,138.83,43.65,45.18,53.8,1254.84,979.72,-5408.36
3622,2019-08-03 02:00:00,184.06,138.41,42.19,45.18,53.8,1307.19,962.99,-5633.99
3623,2019-08-03 01:00:00,182.95,138.83,45.86,45.18,54.06,1357.59,1011.67,-6027.7
3624,2019-08-03 00:00:00,182.93,138.59,47.43,45.18,54.37,1444.24,1051.52,-6636.28
3625,2019-08-02 23:00:00,182.62,139.09,47.77,45.18,54.37,1586.84,1039.71,-7291.53
3626,2019-08-02 22:00:00,185.28,145.24,44.2,45.03,54.33,1700.99,884.88,-7909.6
3627,2019-08-02 21:00:00,184.15,145.82,47.25,44.94,54.46,1780.47,905.55,-8475.04
3628,2019-08-02 20:00:00,192.06,146.99,46.89,44.94,54.81,1941.94,1056.67,-9583.47
3629,2019-08-02 19:00:00,198.81,152.57,36.93,44.94,55.18,2161.41,853.82,-11066.42
3630,2019-08-02 18:00:00,195.16,152.53,38.52,44.94,55.79,2250.45,821.05,-12208.69
3631,2019-08-02 17:00:00,195.77,155.42,41.33,44.94,55.98,2252.46,833.83,-12433.58
3632,2019-08-02 16:00:00,190.26,155.34,43.45,44.94,55.98,2207.25,758.64,-12184.02
3633,2019-08-02 15:00:00,188.05,148.92,43.85,44.94,55.98,2139.43,857.93,-11809.65
3634,2019-08-02 14:00:00,189.01,148.58,40.15,44.94,55.98,2101.01,811.63,-11597.58
3635,2019-08-02 13:00:00,189.76,145.61,39.98,45.03,55.89,2066.59,882.56,-11221.58
3636,2019-08-02 12:00:00,189.14,143.93,40.1,45.1,55.81,2035.28,906.46,-10898.92
3637,2019-08-02 11:00:00,185.91,145.49,42.83,45.1,55.7,1867.66,865.59,-9898.6
3638,2019-08-02 10:00:00,185.54,144.58,56.05,45.1,55.11,1729.11,1147.9,-8654.2
3639,2019-08-02 09:00:00,186.9,145.68,57.8,45.1,54.62,1530.93,1191.26,-7287.23
3640,2019-08-02 08:00:00,190.19,139.23,60.51,45.1,54.02,1318.29,1541.79,-5879.57
3641,2019-08-02 07:00:00,183.43,137.46,62.5,45.1,53.8,1169.92,1436.56,-5089.15
3642,2019-08-02 06:00:00,183.57,143.27,54.48,45.1,53.87,1176.98,1097.77,-5161.06
3643,2019-08-02 05:00:00,183.64,142.3,48.52,45.1,53.76,1157.28,1002.91,-5011.02
3644,2019-08-02 04:00:00,183.38,141.89,50.5,44.97,53.68,1112.2,1047.62,-4843.63
3645,2019-08-02 03:00:00,183.62,141.12,51.03,44.78,53.78,1170.01,1084.39,-5265.04
3646,2019-08-02 02:00:00,184.21,145.12,50.08,44.78,53.78,1196.63,978.81,-5384.84
3647,2019-08-02 01:00:00,183.21,141.54,49.89,44.78,53.86,1276.52,1039.46,-5795.4
3648,2019-08-02 00:00:00,184.05,141.02,53.32,44.78,54.28,1324.98,1147.18,-6293.66
3649,2019-08-01 23:00:00,184.9,144.57,56.7,44.78,54.28,1493.26,1143.36,-7092.98
3650,2019-08-01 22:00:00,184.0,144.73,56.27,44.78,54.31,1593.82,1104.86,-7594.55
3651,2019-08-01 21:00:00,185.09,146.5,51.59,44.78,54.79,1685.76,995.43,-8437.23
3652,2019-08-01 20:00:00,187.73,149.8,49.24,44.78,54.9,1867.39,933.84,-9448.99
3653,2019-08-01 19:00:00,189.78,151.92,48.22,44.81,55.14,1997.28,912.8,-10315.95
3654,2019-08-01 18:00:00,191.2,154.46,47.12,44.87,55.29,2085.55,865.59,-10865.72
3655,2019-08-01 17:00:00,192.74,154.58,43.9,44.87,55.7,2117.22,837.61,-11464.75
3656,2019-08-01 16:00:00,193.38,152.98,43.67,44.87,55.8,2087.28,882.13,-11406.99
3657,2019-08-01 15:00:00,187.29,153.35,44.58,44.87,55.8,2067.65,756.52,-11299.71
3658,2019-08-01 14:00:00,188.2,149.63,48.18,44.87,55.8,2073.3,929.15,-11330.58
3659,2019-08-01 13:00:00,188.34,151.38,45.64,44.89,55.71,2025.22,843.43,-10956.44
3660,2019-08-01 12:00:00,185.24,148.49,47.87,45.37,55.8,1990.93,879.61,-10382.7
3661,2019-08-01 11:00:00,185.64,145.97,52.98,45.37,55.75,1856.92,1050.86,-9637.41
