,TIME,ZNI_HHWS_TEMP,ZNI_HHWR_TEMP,ZNI_VFD1_SPD,ZNI_VFD2_SPD,ZNI_VFD1_EN,ZNI_VFD2_EN,BCC_HHWS_TEMP,BCC_HHWR_TEMP,BCC_HHWR_FLOW,CHP_HHWS_TEMP,CHP_HHWR_TEMP,CHP_FLOW,CHP_B1_SS,CHP_B2_SS,CHP_B3_SS
5300,2019-05-25 04:00:00,163.64,126.81,66.12,65.68,1.0,1.0,137.0,110.25,94.04,132.51,108.06,190.78,0.0,0.0,0.0
5301,2019-05-25 03:00:00,163.57,126.69,66.64,65.65,1.0,1.0,136.63,109.53,93.91,136.54,112.42,190.4,0.0,0.0,0.0
5302,2019-05-25 02:00:00,163.62,126.6,65.94,65.61,1.0,1.0,135.56,109.31,93.71,142.27,122.98,189.8,0.0,0.0,0.0
5303,2019-05-25 01:00:00,163.61,126.23,66.14,65.58,1.0,1.0,135.18,108.91,93.56,148.37,131.52,188.83,0.0,0.0,0.0
5304,2019-05-25 00:00:00,163.37,125.75,65.57,65.64,1.0,1.0,133.97,108.26,93.03,153.33,135.35,188.01,0.0,0.0,0.0
5305,2019-05-24 23:00:00,163.13,125.64,65.95,65.92,1.0,1.0,132.94,106.95,92.79,158.82,151.07,202.51,0.02,0.0,0.02
5306,2019-05-24 22:00:00,162.83,125.05,66.7,65.96,1.0,1.0,131.76,106.36,89.04,169.63,158.63,377.68,1.0,0.0,1.0
5307,2019-05-24 21:00:00,162.61,125.12,66.55,65.57,1.0,1.0,130.97,107.0,85.74,169.6,158.57,375.58,1.0,0.0,1.0
5308,2019-05-24 20:00:00,162.45,124.99,65.82,65.48,1.0,1.0,130.87,109.35,75.21,165.48,152.94,374.43,0.8,0.0,1.0
5309,2019-05-24 19:00:00,162.29,124.76,65.87,65.48,1.0,1.0,130.86,109.38,74.87,159.58,149.82,373.01,0.0,0.0,1.0
5310,2019-05-24 18:00:00,162.25,125.22,66.19,65.48,1.0,1.0,130.12,109.38,70.13,159.58,150.92,371.37,0.0,0.0,1.0
5311,2019-05-24 17:00:00,162.24,125.26,65.75,65.48,1.0,1.0,129.85,109.38,73.82,159.62,151.47,370.64,0.0,0.0,1.0
5312,2019-05-24 16:00:00,161.57,124.66,67.3,65.73,1.0,1.0,129.85,108.66,75.38,160.37,151.47,370.07,0.0,0.0,1.0
5313,2019-05-24 15:00:00,161.46,124.72,66.76,65.98,1.0,1.0,129.85,107.47,81.01,160.06,151.47,367.83,0.0,0.0,1.0
5314,2019-05-24 14:00:00,161.56,124.29,66.64,65.56,1.0,1.0,129.92,107.52,85.07,159.4,151.47,363.98,0.0,0.0,1.0
5315,2019-05-24 13:00:00,162.64,126.78,66.07,66.53,1.0,1.0,131.18,108.71,86.59,160.07,151.85,357.89,0.0,0.0,1.0
5316,2019-05-24 12:00:00,163.74,128.13,66.26,65.93,1.0,1.0,133.32,110.63,83.97,166.36,158.31,364.7,0.2,0.0,1.0
5317,2019-05-24 11:00:00,163.25,128.89,66.71,66.4,1.0,1.0,135.46,111.4,87.44,167.98,159.46,406.01,1.0,0.78,1.0
5318,2019-05-24 10:00:00,163.42,129.8,66.83,66.4,1.0,1.0,137.83,112.32,88.28,168.32,159.08,429.91,1.0,1.0,1.0
5319,2019-05-24 09:00:00,163.91,128.7,66.77,66.4,1.0,1.0,139.62,112.89,91.99,168.69,157.28,415.52,1.0,1.0,1.0
5320,2019-05-24 08:00:00,165.72,133.62,69.16,67.02,1.0,1.0,139.84,113.01,95.09,167.71,154.68,410.67,1.0,1.0,1.0
5321,2019-05-24 07:00:00,163.82,127.45,67.17,66.46,1.0,1.0,140.1,110.55,99.35,147.15,127.69,394.89,1.0,0.8,1.0
5322,2019-05-24 06:00:00,164.06,127.34,66.83,66.88,1.0,1.0,140.21,110.9,97.74,123.32,100.74,252.53,0.05,0.0,0.47
5323,2019-05-24 05:00:00,163.94,127.73,66.51,66.65,1.0,1.0,139.83,110.13,97.93,126.41,97.94,185.29,0.0,0.0,0.0
5324,2019-05-24 04:00:00,164.24,127.08,66.97,66.33,1.0,1.0,139.26,110.16,96.13,129.86,101.09,184.54,0.0,0.0,0.0
5325,2019-05-24 03:00:00,164.68,127.99,66.93,66.49,1.0,1.0,138.82,110.3,95.8,134.42,108.1,184.03,0.0,0.0,0.0
5326,2019-05-24 02:00:00,164.11,127.33,66.48,66.29,1.0,1.0,138.07,110.6,95.38,139.91,119.54,183.21,0.0,0.0,0.0
5327,2019-05-24 01:00:00,164.28,125.9,67.09,65.63,1.0,1.0,137.91,110.28,92.98,145.38,127.98,182.35,0.0,0.0,0.0
5328,2019-05-24 00:00:00,164.1,125.58,67.71,65.58,1.0,1.0,137.55,110.54,94.16,150.29,132.0,181.89,0.0,0.0,0.0
5329,2019-05-23 23:00:00,163.8,125.67,67.71,65.68,1.0,1.0,136.62,109.6,91.91,155.43,145.98,194.55,0.02,0.0,0.02
5330,2019-05-23 22:00:00,163.43,125.41,67.71,65.82,1.0,1.0,136.23,109.65,93.93,168.57,156.36,373.12,1.0,0.0,1.0
5331,2019-05-23 21:00:00,163.65,125.8,66.4,65.65,1.0,1.0,135.92,109.56,92.07,168.86,156.79,371.26,1.0,0.0,1.0
5332,2019-05-23 20:00:00,163.41,125.28,66.3,65.6,1.0,1.0,136.57,110.35,92.0,169.13,157.43,368.94,1.0,0.0,1.0
5333,2019-05-23 19:00:00,163.37,125.79,66.3,65.6,1.0,1.0,135.11,109.4,91.69,168.79,157.22,365.44,1.0,0.0,1.0
5334,2019-05-23 18:00:00,163.33,126.31,66.42,65.71,1.0,1.0,134.97,109.6,88.45,169.02,157.98,366.74,1.0,0.0,1.0
5335,2019-05-23 17:00:00,163.27,126.76,66.41,65.89,1.0,1.0,135.21,109.83,86.23,169.55,158.88,370.22,1.0,0.0,1.0
5336,2019-05-23 16:00:00,163.78,126.33,66.05,65.17,1.0,1.0,135.13,110.29,83.27,169.29,158.79,371.85,1.0,0.0,1.0
5337,2019-05-23 15:00:00,163.16,126.25,66.8,65.99,1.0,1.0,135.5,110.74,86.3,169.06,158.47,364.55,1.0,0.0,1.0
5338,2019-05-23 14:00:00,163.0,124.95,66.36,65.38,1.0,1.0,138.81,111.65,81.74,169.51,159.2,359.71,1.0,0.0,1.0
5339,2019-05-23 13:00:00,163.31,126.34,66.3,65.39,1.0,1.0,137.29,112.49,76.34,170.1,160.09,364.12,1.0,0.07,1.0
5340,2019-05-23 12:00:00,163.34,127.55,66.42,66.3,1.0,1.0,138.39,113.13,80.83,167.85,159.23,428.11,1.0,1.0,1.0
5341,2019-05-23 11:00:00,163.64,128.31,66.89,66.34,1.0,1.0,138.34,112.81,90.43,168.19,158.84,414.82,1.0,1.0,1.0
5342,2019-05-23 10:00:00,163.45,130.56,67.27,66.59,1.0,1.0,138.46,112.62,91.52,167.59,158.24,413.56,1.0,1.0,1.0
5343,2019-05-23 09:00:00,164.14,128.1,67.02,66.11,1.0,1.0,138.37,112.15,95.22,167.46,157.57,410.31,1.0,1.0,1.0
5344,2019-05-23 08:00:00,164.27,131.06,67.47,66.86,1.0,1.0,138.59,111.8,95.49,168.1,157.13,423.52,1.0,1.0,1.0
5345,2019-05-23 07:00:00,165.18,129.74,67.56,66.92,1.0,1.0,138.27,111.61,96.15,151.78,132.79,412.28,1.0,0.8,1.0
5346,2019-05-23 06:00:00,164.15,126.06,67.09,66.18,1.0,1.0,138.51,111.06,92.39,124.17,104.99,240.82,0.05,0.0,0.47
5347,2019-05-23 05:00:00,163.89,126.5,66.83,65.96,1.0,1.0,137.8,111.01,94.45,126.33,100.09,154.52,0.0,0.0,0.0
5348,2019-05-23 04:00:00,163.89,126.9,66.56,65.64,1.0,1.0,137.79,110.61,96.34,130.49,102.98,154.52,0.0,0.0,0.0
5349,2019-05-23 03:00:00,163.86,126.2,66.53,66.01,1.0,1.0,137.28,110.69,98.1,134.96,108.05,154.52,0.0,0.0,0.0
5350,2019-05-23 02:00:00,163.94,126.6,66.55,65.85,1.0,1.0,136.63,110.44,99.62,141.02,117.02,154.26,0.0,0.0,0.0
5351,2019-05-23 01:00:00,163.75,126.2,66.32,65.55,1.0,1.0,135.54,109.97,98.66,146.93,128.4,153.44,0.0,0.0,0.0
5352,2019-05-23 00:00:00,163.42,125.4,66.35,66.24,1.0,1.0,134.56,110.11,102.82,152.25,133.55,152.16,0.0,0.0,0.0
5353,2019-05-22 23:00:00,163.15,125.56,66.83,65.81,1.0,1.0,133.88,109.23,101.37,157.28,146.86,166.72,0.02,0.0,0.02
5354,2019-05-22 22:00:00,163.0,125.51,66.18,65.82,1.0,1.0,132.66,108.28,97.57,168.92,157.6,340.15,1.0,0.0,1.0
5355,2019-05-22 21:00:00,162.76,125.52,66.48,66.24,1.0,1.0,131.9,107.77,92.31,168.58,157.84,340.16,1.0,0.0,1.0
5356,2019-05-22 20:00:00,162.4,124.69,66.58,65.43,1.0,1.0,131.95,109.05,79.24,168.9,158.38,337.71,1.0,0.0,1.0
5357,2019-05-22 19:00:00,162.71,125.51,66.75,65.25,1.0,1.0,131.9,109.27,75.19,168.18,156.78,337.88,1.0,0.0,1.0
5358,2019-05-22 18:00:00,163.37,126.07,66.56,65.16,1.0,1.0,131.87,108.55,71.87,160.01,150.23,335.47,0.17,0.0,1.0
5359,2019-05-22 17:00:00,163.58,125.76,65.99,65.21,1.0,1.0,130.56,107.5,78.0,167.47,158.61,330.83,0.32,0.0,1.0
5360,2019-05-22 16:00:00,164.0,125.94,66.43,65.74,1.0,1.0,129.88,106.66,83.3,169.26,158.98,320.55,1.0,0.0,1.0
5361,2019-05-22 15:00:00,163.19,126.21,66.36,65.47,1.0,1.0,129.88,107.59,76.74,162.13,151.09,304.13,0.45,0.0,1.0
5362,2019-05-22 14:00:00,162.9,125.76,66.35,65.44,1.0,1.0,130.76,108.36,76.03,159.47,151.23,287.67,0.0,0.0,1.0
5363,2019-05-22 13:00:00,163.25,125.61,66.87,65.03,1.0,1.0,130.72,108.53,79.7,164.94,157.39,291.57,0.0,0.0,1.0
5364,2019-05-22 12:00:00,163.45,126.76,66.42,65.46,1.0,1.0,132.2,109.3,82.72,168.5,159.89,352.48,1.0,0.57,1.0
5365,2019-05-22 11:00:00,163.2,129.61,67.28,66.99,1.0,1.0,133.83,110.33,86.5,167.75,159.01,375.2,1.0,1.0,1.0
5366,2019-05-22 10:00:00,162.92,128.11,66.93,67.8,1.0,1.0,136.28,111.15,90.69,167.72,158.41,386.98,1.0,1.0,1.0
5367,2019-05-22 09:00:00,163.98,127.61,66.27,67.8,1.0,1.0,137.76,112.09,93.51,167.81,157.54,401.24,1.0,1.0,1.0
5368,2019-05-22 08:00:00,163.88,131.99,67.19,67.8,1.0,1.0,138.42,112.14,95.51,168.0,156.01,401.58,1.0,1.0,1.0
5369,2019-05-22 07:00:00,164.9,130.92,67.7,66.78,1.0,1.0,138.51,111.25,97.81,151.29,132.62,392.79,1.0,0.8,1.0
5370,2019-05-22 06:00:00,163.35,126.28,66.49,66.35,1.0,1.0,137.86,110.56,97.22,125.63,106.19,236.27,0.05,0.0,0.47
5371,2019-05-22 05:00:00,163.52,126.18,66.27,65.85,1.0,1.0,137.26,110.43,96.32,127.76,102.25,158.06,0.0,0.0,0.0
5372,2019-05-22 04:00:00,163.42,126.03,66.37,65.77,1.0,1.0,137.84,110.7,95.29,131.47,105.78,158.06,0.0,0.0,0.0
5373,2019-05-22 03:00:00,163.21,126.21,66.44,66.03,1.0,1.0,136.31,109.84,94.55,135.67,111.15,158.06,0.0,0.0,0.0
5374,2019-05-22 02:00:00,163.3,126.0,66.33,65.86,1.0,1.0,135.97,109.87,94.74,140.86,118.88,158.06,0.0,0.0,0.0
5375,2019-05-22 01:00:00,163.05,125.5,67.21,65.72,1.0,1.0,134.76,109.32,95.67,146.61,127.65,157.1,0.0,0.0,0.0
5376,2019-05-22 00:00:00,163.14,124.95,66.08,65.67,1.0,1.0,134.25,109.31,93.25,151.08,132.46,155.8,0.0,0.0,0.0
5377,2019-05-21 23:00:00,162.85,125.21,66.17,66.12,1.0,1.0,133.53,108.3,97.38,156.69,148.03,169.15,0.02,0.0,0.02
5378,2019-05-21 22:00:00,162.94,125.3,66.09,66.05,1.0,1.0,132.35,107.73,93.89,168.39,157.18,321.48,1.0,0.0,1.0
5379,2019-05-21 21:00:00,162.7,125.0,66.09,66.08,1.0,1.0,131.65,107.73,93.01,168.34,157.5,312.34,1.0,0.0,1.0
5380,2019-05-21 20:00:00,162.6,125.03,66.26,65.89,1.0,1.0,131.46,108.26,85.89,168.52,158.11,299.09,1.0,0.0,1.0
5381,2019-05-21 19:00:00,162.81,125.07,66.06,65.12,1.0,1.0,131.41,109.02,82.42,161.99,150.77,297.49,0.45,0.0,1.0
5382,2019-05-21 18:00:00,162.94,125.13,66.06,65.48,1.0,1.0,131.41,108.47,79.08,164.16,156.03,298.68,0.0,0.0,1.0
5383,2019-05-21 17:00:00,163.07,124.37,66.06,65.35,1.0,1.0,131.48,109.74,76.6,168.74,157.63,292.67,1.0,0.0,1.0
5384,2019-05-21 16:00:00,162.91,124.65,66.13,65.59,1.0,1.0,132.05,109.74,73.82,159.38,149.72,293.13,0.12,0.0,1.0
5385,2019-05-21 15:00:00,162.5,125.3,66.46,65.94,1.0,1.0,132.46,108.9,76.63,159.41,150.19,291.78,0.0,0.0,1.0
5386,2019-05-21 14:00:00,162.61,125.09,66.41,66.08,1.0,1.0,133.45,109.14,77.72,159.31,150.16,296.34,0.0,0.0,1.0
5387,2019-05-21 13:00:00,162.79,125.79,66.09,65.91,1.0,1.0,134.57,109.94,82.0,161.94,153.79,294.52,0.0,0.0,1.0
5388,2019-05-21 12:00:00,163.52,128.74,66.85,66.41,1.0,1.0,135.88,110.62,82.08,168.83,159.67,296.0,0.6,0.0,1.0
5389,2019-05-21 11:00:00,163.08,128.46,67.3,66.43,1.0,1.0,136.46,111.29,87.53,169.15,158.83,291.32,1.0,0.0,1.0
5390,2019-05-21 10:00:00,163.1,130.52,67.48,66.73,1.0,1.0,136.98,111.66,87.64,169.15,158.71,333.4,1.0,0.2,1.0
5391,2019-05-21 09:00:00,163.77,131.8,67.36,66.69,1.0,1.0,137.36,111.12,90.98,167.62,157.69,409.96,1.0,1.0,1.0
5392,2019-05-21 08:00:00,164.12,129.59,67.41,66.66,1.0,1.0,137.58,110.87,91.68,167.63,156.07,424.16,1.0,1.0,1.0
5393,2019-05-21 07:00:00,163.8,129.09,67.5,66.78,1.0,1.0,137.23,110.46,94.04,154.96,137.46,385.01,1.0,0.8,1.0
5394,2019-05-21 06:00:00,163.32,126.03,66.79,65.86,1.0,1.0,137.0,110.15,93.46,127.03,120.04,273.94,0.05,0.0,0.47
5395,2019-05-21 05:00:00,163.1,126.43,66.79,65.93,1.0,1.0,136.43,109.96,93.23,127.07,122.59,226.01,0.0,0.0,0.0
5396,2019-05-21 04:00:00,163.28,126.36,66.79,65.8,1.0,1.0,136.29,109.74,95.44,130.26,126.52,231.0,0.0,0.0,0.0
5397,2019-05-21 03:00:00,163.33,125.71,66.79,65.72,1.0,1.0,135.52,109.74,93.49,133.79,131.16,225.17,0.0,0.0,0.0
5398,2019-05-21 02:00:00,163.41,125.98,66.79,65.7,1.0,1.0,135.3,109.83,96.3,137.49,136.5,219.32,0.0,0.0,0.0
5399,2019-05-21 01:00:00,163.5,125.75,66.65,65.6,1.0,1.0,134.49,109.26,98.53,141.65,143.77,229.39,0.0,0.0,0.0
5400,2019-05-21 00:00:00,163.33,125.46,66.64,65.64,1.0,1.0,133.93,109.07,99.47,148.28,145.7,234.7,0.0,0.0,0.0
5401,2019-05-20 23:00:00,163.22,125.15,66.53,65.63,1.0,1.0,132.43,109.19,101.47,155.62,150.29,245.42,0.02,0.0,0.02
5402,2019-05-20 22:00:00,162.95,124.96,66.4,65.63,1.0,1.0,131.96,108.87,95.52,168.23,157.52,387.63,1.0,0.0,1.0
5403,2019-05-20 21:00:00,162.97,124.91,66.4,65.99,1.0,1.0,134.02,109.09,93.18,168.62,158.51,384.04,1.0,0.0,1.0
5404,2019-05-20 20:00:00,162.69,124.95,66.4,65.66,1.0,1.0,131.01,109.27,85.41,168.71,158.78,337.62,1.0,0.0,1.0
5405,2019-05-20 19:00:00,162.43,124.85,66.4,65.5,1.0,1.0,133.07,110.23,77.95,168.5,158.36,320.58,1.0,0.0,1.0
5406,2019-05-20 18:00:00,162.63,125.54,66.4,65.78,1.0,1.0,130.32,108.87,72.83,163.07,151.44,307.42,0.6,0.0,1.0
5407,2019-05-20 17:00:00,162.69,124.67,66.4,65.78,1.0,1.0,129.93,109.78,68.5,159.23,150.0,306.19,0.0,0.0,1.0
5408,2019-05-20 16:00:00,161.9,124.8,66.46,65.9,1.0,1.0,129.85,109.22,74.44,159.69,150.37,303.42,0.0,0.0,1.0
5409,2019-05-20 15:00:00,162.11,126.75,66.57,66.1,1.0,1.0,129.9,108.33,80.08,159.24,150.82,308.16,0.0,0.0,1.0
5410,2019-05-20 14:00:00,162.98,126.66,66.73,66.18,1.0,1.0,130.22,108.13,81.13,159.09,150.9,312.08,0.0,0.0,1.0
5411,2019-05-20 13:00:00,163.86,128.05,66.17,65.59,1.0,1.0,131.04,108.77,81.01,161.36,153.5,307.89,0.0,0.0,1.0
5412,2019-05-20 12:00:00,163.83,128.45,66.51,65.88,1.0,1.0,132.35,109.73,83.55,168.29,159.88,347.67,0.72,0.55,1.0
5413,2019-05-20 11:00:00,163.43,128.78,67.43,66.6,1.0,1.0,134.52,110.53,89.37,167.76,158.83,400.77,1.0,1.0,1.0
5414,2019-05-20 10:00:00,163.72,130.78,67.23,66.73,1.0,1.0,136.52,111.19,90.21,167.6,158.19,406.02,1.0,1.0,1.0
5415,2019-05-20 09:00:00,165.08,132.21,67.8,67.16,1.0,1.0,138.23,111.93,88.95,168.22,157.82,372.97,1.0,1.0,1.0
5416,2019-05-20 08:00:00,164.21,127.93,66.72,66.09,1.0,1.0,138.49,111.79,93.11,168.33,155.87,363.38,1.0,1.0,1.0
5417,2019-05-20 07:00:00,164.33,129.21,67.22,66.49,1.0,1.0,139.2,111.36,96.3,151.51,132.51,364.24,1.0,0.78,1.0
5418,2019-05-20 06:00:00,164.08,127.46,67.02,66.24,1.0,1.0,138.91,111.64,96.38,126.6,120.89,232.35,0.03,0.0,0.47
5419,2019-05-20 05:00:00,163.77,126.84,66.5,65.74,1.0,1.0,138.13,111.04,98.46,126.94,125.13,168.67,0.0,0.0,0.0
5420,2019-05-20 04:00:00,164.91,127.64,66.48,65.74,1.0,1.0,137.94,110.7,96.73,130.06,128.85,168.38,0.0,0.0,0.0
5421,2019-05-20 03:00:00,164.07,126.65,66.71,65.64,1.0,1.0,137.91,110.8,96.34,133.68,133.91,167.19,0.0,0.0,0.0
5422,2019-05-20 02:00:00,164.0,127.07,66.53,65.8,1.0,1.0,137.18,110.77,99.56,137.46,139.78,167.33,0.0,0.0,0.0
5423,2019-05-20 01:00:00,164.14,126.17,66.89,65.94,1.0,1.0,136.72,109.93,95.59,141.36,146.04,168.67,0.0,0.0,0.0
5424,2019-05-20 00:00:00,163.49,126.75,66.79,65.83,1.0,1.0,135.91,109.51,96.32,147.21,152.32,171.81,0.0,0.0,0.0
5425,2019-05-19 23:00:00,163.03,126.25,66.79,66.15,1.0,1.0,135.22,109.58,95.1,154.36,148.06,173.88,0.0,0.0,0.0
5426,2019-05-19 22:00:00,163.07,127.13,66.79,66.06,1.0,1.0,134.43,109.08,95.79,169.08,157.18,296.14,0.9,0.0,0.9
5427,2019-05-19 21:00:00,163.24,126.25,66.66,65.77,1.0,1.0,133.36,107.83,93.11,169.07,156.68,291.91,1.0,0.0,1.0
5428,2019-05-19 20:00:00,163.12,126.08,66.56,65.73,1.0,1.0,133.23,108.89,85.12,168.94,157.37,288.23,1.0,0.0,1.0
5429,2019-05-19 19:00:00,163.4,126.51,66.68,65.71,1.0,1.0,133.16,110.27,79.72,169.95,158.38,349.17,1.0,0.0,1.0
5430,2019-05-19 18:00:00,163.47,126.14,66.59,65.63,1.0,1.0,133.23,110.54,76.92,169.4,158.52,412.44,1.0,0.0,1.0
5431,2019-05-19 17:00:00,163.26,126.17,66.39,65.63,1.0,1.0,133.36,110.86,77.25,169.42,158.68,344.52,1.0,0.0,1.0
5432,2019-05-19 16:00:00,163.11,126.2,66.36,65.63,1.0,1.0,134.27,110.86,78.62,169.01,159.06,336.24,1.0,0.07,1.0
5433,2019-05-19 15:00:00,163.08,126.3,66.82,65.63,1.0,1.0,135.16,110.44,78.35,167.59,159.23,395.24,1.0,1.0,1.0
5434,2019-05-19 14:00:00,163.11,126.01,66.77,65.66,1.0,1.0,136.76,111.41,78.43,168.02,158.94,398.88,1.0,1.0,1.0
5435,2019-05-19 13:00:00,163.54,126.52,66.63,65.65,1.0,1.0,138.17,111.88,79.39,167.67,158.89,409.4,1.0,1.0,1.0
5436,2019-05-19 12:00:00,163.79,126.14,66.46,65.57,1.0,1.0,138.14,111.21,88.81,167.28,157.87,426.44,1.0,1.0,1.0
5437,2019-05-19 11:00:00,163.92,126.93,66.44,65.81,1.0,1.0,138.2,110.07,91.03,168.31,158.02,426.81,1.0,1.0,1.0
5438,2019-05-19 10:00:00,164.86,129.14,67.01,66.34,1.0,1.0,138.65,110.35,92.73,168.13,157.78,428.53,1.0,1.0,1.0
5439,2019-05-19 09:00:00,163.89,126.82,66.51,65.8,1.0,1.0,138.75,109.43,94.93,168.49,157.37,430.46,1.0,1.0,1.0
5440,2019-05-19 08:00:00,163.84,126.77,66.98,66.14,1.0,1.0,138.16,108.24,96.61,168.17,156.61,430.46,1.0,1.0,1.0
5441,2019-05-19 07:00:00,163.98,126.66,66.75,66.07,1.0,1.0,138.06,108.04,98.87,155.48,136.64,420.67,1.0,0.9,1.0
5442,2019-05-19 06:00:00,163.99,126.29,66.77,65.8,1.0,1.0,137.58,108.56,95.21,125.8,107.43,264.16,0.15,0.0,0.57
5443,2019-05-19 05:00:00,164.18,127.01,66.77,65.78,1.0,1.0,137.04,108.49,100.99,128.67,103.27,156.5,0.0,0.0,0.0
5444,2019-05-19 04:00:00,164.06,126.42,66.61,65.63,1.0,1.0,135.57,108.02,99.64,132.46,106.04,155.73,0.0,0.0,0.0
5445,2019-05-19 03:00:00,163.71,125.84,66.74,65.69,1.0,1.0,132.71,106.63,101.51,136.91,109.56,154.17,0.0,0.0,0.0
5446,2019-05-19 02:00:00,163.32,125.69,66.79,65.56,1.0,1.0,131.45,107.1,95.63,142.47,119.1,152.41,0.0,0.0,0.0
5447,2019-05-19 01:00:00,163.09,126.39,66.79,65.96,1.0,1.0,132.16,106.78,97.14,148.24,131.98,151.83,0.0,0.0,0.0
5448,2019-05-19 00:00:00,163.07,125.68,66.41,65.85,1.0,1.0,132.99,108.31,98.53,152.98,136.95,146.72,0.0,0.0,0.0
5449,2019-05-18 23:00:00,163.03,125.71,66.27,65.68,1.0,1.0,131.7,107.64,99.07,156.73,148.59,145.74,0.0,0.0,0.0
5450,2019-05-18 22:00:00,162.6,125.81,66.66,66.05,1.0,1.0,130.87,107.47,102.87,166.58,158.37,425.46,0.0,0.92,0.92
5451,2019-05-18 21:00:00,162.72,125.11,66.36,65.69,1.0,1.0,130.07,106.24,100.68,167.04,158.42,430.53,0.0,1.0,1.0
5452,2019-05-18 20:00:00,162.58,125.07,66.36,65.69,1.0,1.0,129.15,105.62,97.02,167.28,158.87,428.43,0.0,1.0,1.0
5453,2019-05-18 19:00:00,162.51,124.98,66.27,65.68,1.0,1.0,128.66,105.96,94.45,167.17,159.02,426.36,0.0,1.0,1.0
5454,2019-05-18 18:00:00,162.68,125.12,66.0,65.66,1.0,1.0,128.66,106.63,83.76,167.06,159.69,426.14,0.0,1.0,1.0
5455,2019-05-18 17:00:00,162.86,125.4,66.0,65.66,1.0,1.0,128.66,106.93,82.49,166.71,159.37,427.98,0.0,1.0,1.0
5456,2019-05-18 16:00:00,162.29,126.51,66.07,65.35,1.0,1.0,128.73,107.38,76.89,166.84,159.59,430.27,0.0,1.0,1.0
5457,2019-05-18 15:00:00,161.15,128.46,67.22,66.67,1.0,1.0,129.43,107.89,77.29,166.78,160.0,429.34,0.0,1.0,1.0
5458,2019-05-18 14:00:00,161.7,124.8,66.3,65.72,1.0,1.0,130.71,108.69,74.31,166.17,159.52,429.62,0.0,1.0,1.0
5459,2019-05-18 13:00:00,163.23,126.37,65.64,65.39,1.0,1.0,133.76,109.11,78.59,166.42,159.67,430.44,0.0,1.0,1.0
5460,2019-05-18 12:00:00,163.21,126.7,66.4,65.73,1.0,1.0,133.03,108.64,84.48,166.68,159.11,430.24,0.0,1.0,1.0
5461,2019-05-18 11:00:00,163.4,128.48,66.96,65.99,1.0,1.0,134.74,110.11,84.83,166.76,158.81,429.92,0.25,1.0,1.0
5462,2019-05-18 10:00:00,164.0,126.99,66.59,66.02,1.0,1.0,136.37,111.37,89.88,167.43,158.94,427.79,1.0,1.0,1.0
5463,2019-05-18 09:00:00,163.74,125.86,66.3,65.62,1.0,1.0,135.2,109.01,94.16,167.52,157.94,429.29,1.0,1.0,1.0
5464,2019-05-18 08:00:00,163.7,126.93,66.59,65.71,1.0,1.0,137.9,111.31,94.0,168.6,156.21,429.99,1.0,1.0,1.0
5465,2019-05-18 07:00:00,163.83,126.79,66.73,65.6,1.0,1.0,138.23,110.27,96.34,152.55,134.35,429.26,0.9,1.0,1.0
5466,2019-05-18 06:00:00,163.57,126.48,66.7,65.97,1.0,1.0,137.68,109.58,94.96,121.81,100.19,288.28,0.0,0.57,0.15
5467,2019-05-18 05:00:00,163.51,126.23,66.43,66.07,1.0,1.0,137.27,110.08,95.61,132.59,98.38,155.22,0.0,0.0,0.0
5468,2019-05-18 04:00:00,163.62,126.35,66.43,65.81,1.0,1.0,136.56,109.56,93.56,131.86,105.94,154.68,0.0,0.0,0.0
5469,2019-05-18 03:00:00,163.28,125.78,66.45,65.83,1.0,1.0,136.1,109.38,93.7,135.44,109.93,153.91,0.0,0.0,0.0
5470,2019-05-18 02:00:00,163.29,125.85,66.3,65.83,1.0,1.0,134.82,108.98,94.67,140.45,119.59,152.88,0.0,0.0,0.0
5471,2019-05-18 01:00:00,163.08,127.3,66.88,66.04,1.0,1.0,134.07,108.66,95.61,145.95,129.37,151.91,0.0,0.0,0.0
5472,2019-05-18 00:00:00,163.12,125.61,66.34,65.62,1.0,1.0,133.53,108.22,96.98,150.51,133.92,150.58,0.0,0.0,0.0
5473,2019-05-17 23:00:00,163.01,125.53,66.37,65.67,1.0,1.0,131.91,107.85,94.21,154.29,144.73,146.78,0.0,0.0,0.0
5474,2019-05-17 22:00:00,162.89,125.3,66.27,65.66,1.0,1.0,131.54,107.85,94.42,165.91,156.28,415.76,0.0,0.9,0.9
5475,2019-05-17 21:00:00,162.65,124.83,66.27,65.66,1.0,1.0,130.89,108.09,86.59,167.11,157.23,426.43,0.0,1.0,1.0
5476,2019-05-17 20:00:00,162.55,125.14,66.27,65.66,1.0,1.0,130.55,109.77,77.39,166.88,157.44,419.4,0.0,1.0,1.0
5477,2019-05-17 19:00:00,162.77,125.63,66.27,65.66,1.0,1.0,130.55,109.87,71.65,166.92,158.13,426.74,0.0,1.0,1.0
5478,2019-05-17 18:00:00,163.07,125.53,66.13,65.47,1.0,1.0,130.16,109.87,70.6,167.21,158.18,425.16,0.0,1.0,1.0
5479,2019-05-17 17:00:00,162.43,125.35,66.15,65.48,1.0,1.0,129.59,109.87,73.76,167.04,158.67,424.74,0.0,1.0,1.0
5480,2019-05-17 16:00:00,161.83,124.82,66.3,65.84,1.0,1.0,129.54,109.2,73.38,166.71,158.31,422.75,0.0,1.0,1.0
