Time ,UVO HHWS Temp,UVO HHWR Temp,UVO HHW ret Flow ,UVO CHWS Temp,UVO CHWR Temp,UVO CHW Ret Flow
10/30/19 12:00 AM,184.02,141.45,57.71,41.6,51.23,769.64
10/29/19 11:00 PM,185.81,147.31,68.78,41.6,51.39,834.79
10/29/19 10:00 PM,184.87,146.7,70.65,41.6,51.42,821.98
10/29/19 9:00 PM,186.5,152.51,68.95,41.6,51.58,838.15
10/29/19 8:00 PM,185.85,151.08,65.47,41.57,51.58,858.03
10/29/19 7:00 PM,184.29,148.28,62.03,41.44,51.66,952.89
10/29/19 6:00 PM,184.6,149.66,57.05,41.4,52.02,"1,052.17"
10/29/19 5:00 PM,185.85,150.56,55.19,41.47,52.37,"1,142.62"
10/29/19 4:00 PM,184.88,151.73,60.74,41.47,52.52,"1,177.45"
10/29/19 3:00 PM,184.43,148.17,51.27,41.47,52.52,"1,201.35"
10/29/19 2:00 PM,185.07,146.4,55.04,41.47,52.55,"1,202.19"
10/29/19 1:00 PM,186.08,149.27,66.95,41.66,52.63,"1,126.78"
10/29/19 12:00 PM,184.37,148.77,71.38,41.52,52.1,995.98
10/29/19 11:00 AM,191.41,149.45,77.15,41.55,51.57,871.29
10/29/19 10:00 AM,189.27,146.67,91.45,41.95,50.73,709.56
10/29/19 9:00 AM,187.61,143.87,109.06,41.94,49.22,553.34
10/29/19 8:00 AM,187.74,143.94,103.41,41.73,48.49,476.3
10/29/19 7:00 AM,188.01,138.3,85.6,41.73,48.49,452.07
10/29/19 6:00 AM,188.68,135.41,76.15,41.55,48.71,422.36
10/29/19 5:00 AM,185.19,137.24,67.94,41.28,48.76,462.51
10/29/19 4:00 AM,182.75,138.58,63.14,41.1,49.71,472.38
10/29/19 3:00 AM,182.61,138.05,57.12,42.05,50.28,527.02
10/29/19 2:00 AM,183.04,141.5,57.57,42.6,50.45,625.49
10/29/19 1:00 AM,183.34,139.78,57.38,42.57,50.06,655.57
10/29/19 12:00 AM,183.76,140.98,58.17,41.72,50.72,768.87
10/28/19 11:00 PM,184.98,146.5,66.93,41.71,51.27,858.01
10/28/19 10:00 PM,185.31,151.45,65.57,41.71,51.43,860.97
10/28/19 9:00 PM,185.93,151.4,59.47,41.71,51.51,875.92
10/28/19 8:00 PM,185.01,150.16,59.45,41.29,51.92,935.69
10/28/19 7:00 PM,183.84,148.51,59.12,41.76,52.02,"1,044.95"
10/28/19 6:00 PM,186.29,152.77,52.98,41.76,52.77,"1,151.23"
10/28/19 5:00 PM,194.21,149.15,58.17,41.82,53.38,"1,280.63"
10/28/19 4:00 PM,184.54,146.1,66.86,42.05,53.38,"1,292.76"
10/28/19 3:00 PM,184.55,144.65,47.23,41.78,52.79,"1,269.24"
10/28/19 2:00 PM,184.73,147.84,59.85,41.76,52.57,"1,242.61"
10/28/19 1:00 PM,184.44,149.09,62.97,41.76,52.6,"1,158.38"
10/28/19 12:00 PM,189.61,144.1,63.89,41.87,52.23,"1,052.79"
10/28/19 11:00 AM,187.22,144.79,73.35,41.72,51.85,942.74
10/28/19 10:00 AM,187.84,145.71,75.01,41.76,51.2,796.57
10/28/19 9:00 AM,189.1,143.3,82.45,41.62,51.02,675.2
10/28/19 8:00 AM,188.46,143.07,95.69,43.01,49.88,568.26
10/28/19 7:00 AM,185.03,141.34,87.25,41.37,49.48,556.79
10/28/19 6:00 AM,185.69,143.77,69.8,41.13,49.75,556.72
10/28/19 5:00 AM,186.18,145.11,69.44,41.11,49.48,575.53
10/28/19 4:00 AM,185.96,144.84,67,40.79,50.28,623.5
10/28/19 3:00 AM,184.76,144.26,62.46,41.26,50.99,688.96
10/28/19 2:00 AM,185.55,146.7,54.97,41.99,50.99,720.61
10/28/19 1:00 AM,184.82,139.86,56.16,41.14,50.99,777.61
10/28/19 12:00 AM,184.52,139.48,58.16,41.04,51.26,889.53
10/27/19 11:00 PM,183.78,139.32,56.39,41.02,51.71,941.91
10/27/19 10:00 PM,183.94,138.13,47.75,41,51.64,975.69
10/27/19 9:00 PM,184.78,139.07,44.31,41,52,991.11
10/27/19 8:00 PM,184.2,139.65,45.13,41,52,"1,029.15"
10/27/19 7:00 PM,185.84,144.61,48.81,41,52.17,"1,092.33"
10/27/19 6:00 PM,185.69,147.08,58.81,41.26,52.5,"1,135.67"
10/27/19 5:00 PM,185.58,148.73,53.99,41.55,52.6,"1,208.04"
10/27/19 4:00 PM,185.16,147.44,51.02,41.18,53.01,"1,340.32"
10/27/19 3:00 PM,185.35,144.49,44.47,42.05,53.22,"1,389.49"
10/27/19 2:00 PM,186.11,145.44,46.7,41.67,53.36,"1,458.66"
10/27/19 1:00 PM,186.62,144.98,50.53,42.54,53.19,"1,381.54"
10/27/19 12:00 PM,183.97,142.65,62.71,41.5,52.82,"1,288.84"
10/27/19 11:00 AM,186.74,145.95,54.3,41.22,52.65,"1,195.98"
10/27/19 10:00 AM,185.62,148.39,68.11,41.35,52.2,"1,095.62"
10/27/19 9:00 AM,186.56,147.92,65.39,41.29,51.64,961.24
10/27/19 8:00 AM,184.84,143.14,61.81,41.27,51.27,890.17
10/27/19 7:00 AM,185.21,145.82,60.42,40.97,51.32,884.68
10/27/19 6:00 AM,185.55,144.81,56.58,41.03,51.64,914.13
10/27/19 5:00 AM,185.08,145.5,59.24,41.2,51.63,980.92
10/27/19 4:00 AM,184.96,146.09,54.41,40.99,51.77,"1,079.64"
10/27/19 3:00 AM,185.34,147.35,55.49,40.88,52.11,"1,132.62"
10/27/19 2:00 AM,185,146.21,49.76,41.35,52.37,"1,222.78"
10/27/19 1:00 AM,184.75,144.59,50,41.56,52.31,"1,227.61"
10/27/19 12:00 AM,184.64,144.27,47.94,41.23,52.94,"1,367.64"
10/26/19 11:00 PM,187.12,144.04,42.62,41.24,53.11,"1,460.24"
10/26/19 10:00 PM,192.58,149.17,42.22,41.25,53.11,"1,484.46"
10/26/19 9:00 PM,192.63,151.95,40.85,41.45,52.94,"1,382.25"
10/26/19 8:00 PM,188,154.72,48.83,41.19,52.82,"1,347.46"
10/26/19 7:00 PM,195.04,152.79,44.66,41.1,53.01,"1,487.37"
10/26/19 6:00 PM,191.57,157.55,46.91,41.24,53.45,"1,660.72"
10/26/19 5:00 PM,195.92,156.09,45.01,41.45,53.63,"1,759.10"
10/26/19 4:00 PM,194.47,159.14,44.02,41.45,54.12,"1,818.95"
10/26/19 3:00 PM,187.21,156.9,55.71,41.45,54.12,"1,820.05"
10/26/19 2:00 PM,187.89,156.43,64.72,41.45,54.12,"1,768.20"
10/26/19 1:00 PM,186.61,151.79,66.39,41.54,53.91,"1,677.86"
10/26/19 12:00 PM,185.65,151.45,67.85,41.6,54.21,"1,621.24"
10/26/19 11:00 AM,185.51,144.64,52.07,43.1,53.79,"1,487.49"
10/26/19 10:00 AM,185.02,144.77,56.56,41.12,52.6,"1,177.73"
10/26/19 9:00 AM,186.43,146.69,63.6,41.42,51.82,988.63
10/26/19 8:00 AM,185.06,141.94,61.82,40.99,51.41,859.92
10/26/19 7:00 AM,184.87,143.49,59.01,40.97,51.47,876.4
10/26/19 6:00 AM,185.63,145.36,54,40.97,51.76,875.2
10/26/19 5:00 AM,184.59,144.15,55.59,40.97,51.66,903.8
10/26/19 4:00 AM,184.75,144.49,52.16,40.97,51.47,914.9
10/26/19 3:00 AM,184.48,144.63,52.16,40.97,51.4,957.24
10/26/19 2:00 AM,185.7,142.18,41.7,41.06,51.5,999.62
10/26/19 1:00 AM,184.8,140.84,43.46,40.97,51.86,"1,022.53"
10/26/19 12:00 AM,188.21,146.8,48.97,41.54,52.41,"1,141.82"
10/25/19 11:00 PM,185.01,146.07,58.28,41.21,52.78,"1,286.47"
10/25/19 10:00 PM,188.83,148.4,42.22,41.24,52.9,"1,321.32"
10/25/19 9:00 PM,186.86,143.11,38.38,41.24,52.92,"1,404.63"
10/25/19 8:00 PM,189.6,141.11,45.48,41.07,53.2,"1,485.26"
10/25/19 7:00 PM,190.53,132.49,61.56,41.35,53.48,"1,621.65"
10/25/19 6:00 PM,182.43,132.29,69.98,41.14,53.92,"1,742.87"
10/25/19 5:00 PM,182.38,156.94,0.22,41.24,53.92,"1,849.77"
10/25/19 4:00 PM,184.86,157.79,0.22,41.24,54.29,"1,890.09"
10/25/19 3:00 PM,187.41,157.95,0.22,41.24,54.43,"1,864.55"
10/25/19 2:00 PM,189.73,157.41,0.3,41.37,54.28,"1,834.06"
10/25/19 1:00 PM,189.63,157.31,42.01,41.42,54.23,"1,744.92"
10/25/19 12:00 PM,185.87,153.35,57.09,41.43,54.23,"1,618.73"
10/25/19 11:00 AM,186.7,150.52,60.48,42.52,53.83,"1,498.92"
10/25/19 10:00 AM,186.96,146.89,63.37,41.26,52.57,"1,227.18"
10/25/19 9:00 AM,185.74,145.32,69.79,41.49,52.58,"1,045.05"
10/25/19 8:00 AM,189.46,145.73,72.94,43.61,52.49,869.67
10/25/19 7:00 AM,183.63,140.3,57.71,42.96,52.49,846.13
10/25/19 6:00 AM,183.93,141.26,52.02,43.09,52.74,886.74
10/25/19 5:00 AM,184.94,144.57,47.72,42.99,52.47,907.72
10/25/19 4:00 AM,184.91,143.03,45.02,42.71,52.34,931
10/25/19 3:00 AM,187.55,147.06,45.64,42.85,52.34,993.42
10/25/19 2:00 AM,187.16,145.97,40.51,42.66,52.75,"1,057.09"
10/25/19 1:00 AM,184.82,141.92,44.27,42.9,53.01,"1,114.98"
10/25/19 12:00 AM,188.74,148.22,47.39,42.7,53.43,"1,230.02"
10/24/19 11:00 PM,187.49,155.44,53.85,42.97,53.83,"1,364.17"
10/24/19 10:00 PM,193.93,148.34,61.53,42.77,53.9,"1,437.76"
10/24/19 9:00 PM,189.76,128.29,64.24,42.46,53.88,"1,531.15"
10/24/19 8:00 PM,181.44,113.95,73.13,42.27,54.44,"1,672.35"
10/24/19 7:00 PM,174.14,151.8,11.6,42.1,54.54,"1,758.21"
10/24/19 6:00 PM,176.1,153.32,0.22,42.1,54.97,"1,876.28"
10/24/19 5:00 PM,178,154.58,0.22,42.1,55.04,"1,934.08"
10/24/19 4:00 PM,180.04,155.7,0.22,42.1,55.04,"1,904.13"
10/24/19 3:00 PM,182.28,156.61,0.22,42.19,55.04,"1,912.64"
10/24/19 2:00 PM,184.52,156.84,0.22,42.75,55.04,"1,845.66"
10/24/19 1:00 PM,186.62,157.24,21.1,42.75,55.04,"1,792.53"
10/24/19 12:00 PM,185.8,150.32,55.65,42.75,54.65,"1,666.72"
10/24/19 11:00 AM,186.8,151.72,67.25,42.69,54.41,"1,555.32"
10/24/19 10:00 AM,186.34,150.46,60.79,42.61,53.94,"1,322.67"
10/24/19 9:00 AM,188.36,144.3,66.98,42.72,53.06,"1,035.96"
10/24/19 8:00 AM,188.51,145.07,73,43.19,52.43,869.46
10/24/19 7:00 AM,181.87,137.37,60.1,42.89,52.58,884.5
10/24/19 6:00 AM,185.08,141.48,46.98,42.72,52.74,900.29
10/24/19 5:00 AM,184.71,145.28,50.07,42.72,52.48,907.55
10/24/19 4:00 AM,185.13,144.29,45.02,42.74,52.44,930.54
10/24/19 3:00 AM,185.37,145.62,45.8,42.64,52.74,"1,001.37"
10/24/19 2:00 AM,185.67,145.69,44.35,42.62,52.78,"1,083.62"
10/24/19 1:00 AM,185.25,144.34,45.3,42.64,53.01,"1,105.85"
10/24/19 12:00 AM,186.1,145.5,46.3,42.64,53.7,"1,216.33"
10/23/19 11:00 PM,189.66,152.18,47.69,42.64,53.83,"1,334.32"
10/23/19 10:00 PM,187.58,154.97,60.37,42.64,53.83,"1,351.44"
10/23/19 9:00 PM,187.35,152.56,50.71,42.64,53.83,"1,452.05"
10/23/19 8:00 PM,193.91,145.86,44.24,42.64,53.83,"1,515.25"
10/23/19 7:00 PM,190.81,128.81,55.3,42.31,53.83,"1,619.28"
10/23/19 6:00 PM,181.93,141.8,51.93,42.14,54.34,"1,794.99"
10/23/19 5:00 PM,184.36,157.75,0.25,42.13,54.75,"1,900.11"
10/23/19 4:00 PM,186.98,157.96,0.33,42.1,54.68,"1,901.84"
10/23/19 3:00 PM,189.57,157.19,0.33,42.39,54.68,"1,874.59"
10/23/19 2:00 PM,191.44,155.51,11.57,42.61,54.68,"1,831.92"
10/23/19 1:00 PM,190.27,153.98,48.03,42.61,54.68,"1,738.33"
10/23/19 12:00 PM,185.27,149.83,51.74,42.61,54.23,"1,583.08"
10/23/19 11:00 AM,186.99,150.6,53.2,42.61,54.08,"1,453.82"
10/23/19 10:00 AM,185.73,147.78,61.9,42.61,53.37,"1,230.83"
10/23/19 9:00 AM,188.49,145.52,61.33,42.61,52.59,"1,041.83"
10/23/19 8:00 AM,190.06,146.77,69.33,43.02,52.15,883.43
10/23/19 7:00 AM,183.77,140.75,58.97,42.87,51.92,896.5
10/23/19 6:00 AM,183.64,139.87,52.13,42.84,52.4,905.33
10/23/19 5:00 AM,185.52,146.78,51.06,42.86,52.41,927.64
10/23/19 4:00 AM,185.39,147.05,49.87,42.93,52.5,927.43
10/23/19 3:00 AM,184.29,142.27,48.69,42.84,52.33,"1,014.88"
10/23/19 2:00 AM,185.84,143.87,44.24,42.84,52.57,"1,075.57"
10/23/19 1:00 AM,184.98,142,46.56,42.8,52.6,"1,107.93"
10/23/19 12:00 AM,184.76,145.22,49.37,42.63,53.1,"1,230.36"
10/22/19 11:00 PM,187.41,154.9,57.08,42.74,53.48,"1,345.41"
10/22/19 10:00 PM,186.27,150.36,55.01,42.5,53.58,"1,381.11"
10/22/19 9:00 PM,188.6,147.28,42.1,42.34,53.58,"1,474.38"
10/22/19 8:00 PM,191.41,127.86,48.29,42.34,53.81,"1,537.28"
10/22/19 7:00 PM,186.18,123.21,59.94,42.34,54.09,"1,607.45"
10/22/19 6:00 PM,177.27,146.87,38.7,42.34,54.35,"1,749.15"
10/22/19 5:00 PM,177.46,155.59,0.22,42.34,54.59,"1,820.72"
10/22/19 4:00 PM,180.01,156.55,0.22,42.34,54.73,"1,849.57"
10/22/19 3:00 PM,182.71,157.01,0.22,42.34,55.09,"1,879.59"
10/22/19 2:00 PM,185.34,156.74,0.22,42.34,55.09,"1,860.44"
10/22/19 1:00 PM,187.43,155.75,15.46,42.52,55,"1,744.59"
10/22/19 12:00 PM,187.64,154.95,55.3,42.88,54.72,"1,632.83"
10/22/19 11:00 AM,186.65,148.38,53.39,42.53,54.21,"1,495.56"
10/22/19 10:00 AM,185.99,148.39,64.76,42.53,53.23,"1,295.44"
10/22/19 9:00 AM,184.68,147.54,63.84,42.55,52.46,"1,076.95"
10/22/19 8:00 AM,190.09,145.42,73.03,42.92,51.96,927.15
10/22/19 7:00 AM,184.72,145.66,69.48,42.87,51.69,910.14
10/22/19 6:00 AM,185.46,145.11,60.27,42.89,52.1,907.44
10/22/19 5:00 AM,185.28,144.74,57.48,42.91,51.88,891.82
10/22/19 4:00 AM,185.13,143.96,57.7,42.84,51.5,903.57
10/22/19 3:00 AM,185.58,148.42,57.19,42.63,51.9,963.1
10/22/19 2:00 AM,185.89,147.92,50.55,42.56,51.99,"1,053.76"
10/22/19 1:00 AM,185.56,144.65,54.44,42.6,52.18,"1,101.47"
10/22/19 12:00 AM,186.08,148.75,56.18,42.53,52.89,"1,216.79"
10/21/19 11:00 PM,186.9,155.29,62.39,42.53,53.02,"1,314.52"
10/21/19 10:00 PM,186.79,154.73,62.19,42.53,52.97,"1,349.78"
10/21/19 9:00 PM,187.22,151.83,47.83,42.53,53.31,"1,403.66"
10/21/19 8:00 PM,190.59,145.2,52.32,42.53,53.47,"1,481.57"
10/21/19 7:00 PM,190.41,127.28,62.23,42.48,53.59,"1,590.20"
10/21/19 6:00 PM,176.3,135.76,63.76,42.46,53.92,"1,722.42"
10/21/19 5:00 PM,178.65,150.96,0.99,42.46,54.14,"1,811.58"
10/21/19 4:00 PM,180.7,151.47,0.99,42.46,54.49,"1,819.28"
10/21/19 3:00 PM,182.91,151.09,0.99,42.46,54.64,"1,822.71"
10/21/19 2:00 PM,184.92,149.27,0.99,42.46,54.69,"1,738.57"
10/21/19 1:00 PM,187.6,154.23,55.26,42.46,54.29,"1,641.86"
10/21/19 12:00 PM,186.56,157.8,55.5,42.76,53.9,"1,500.60"
10/21/19 11:00 AM,186.32,152.14,55.76,42.46,53.52,"1,364.12"
10/21/19 10:00 AM,184.93,147.97,61.4,42.77,52.88,"1,117.31"
10/21/19 9:00 AM,184.83,151.21,66.39,42.85,52.63,939.05
10/21/19 8:00 AM,191.44,145.08,67.46,44.41,50.99,793.57
10/21/19 7:00 AM,182.68,141.9,63.28,41.62,50.45,767.46
10/21/19 6:00 AM,181.63,139.2,52.04,41.62,50.55,737.17
10/21/19 5:00 AM,182.12,139.57,50.34,41.62,50.27,766.45
10/21/19 4:00 AM,181.7,138.13,49.27,41.61,50.57,760.7
10/21/19 3:00 AM,181.52,138.85,50.09,41.6,50.91,818.93
10/21/19 2:00 AM,183.18,142.98,49.97,41.43,51.1,893.58
10/21/19 1:00 AM,183.69,145.59,45.8,41.75,51.11,934.46
10/21/19 12:00 AM,183.61,143.54,45.12,41.62,51.6,"1,011.03"
10/20/19 11:00 PM,189.11,150.7,46.53,41.61,52.02,"1,096.37"
10/20/19 10:00 PM,186.99,152.07,46.21,41.47,52.51,"1,179.82"
10/20/19 9:00 PM,193.26,151.44,47.84,42.04,52.62,"1,239.47"
10/20/19 8:00 PM,197.8,155.05,39.37,41.51,52.61,"1,304.26"
10/20/19 7:00 PM,192.49,157.62,47.16,41.72,53.04,"1,395.95"
10/20/19 6:00 PM,193.39,155.66,40.87,41.83,53.38,"1,504.05"
10/20/19 5:00 PM,190.8,156.49,50.47,41.74,53.57,"1,565.43"
10/20/19 4:00 PM,188.28,156.18,50.47,41.56,53.55,"1,594.04"
10/20/19 3:00 PM,188.95,148.9,40.58,41.6,53.63,"1,556.31"
10/20/19 2:00 PM,185.92,148.72,47.08,42.84,54.04,"1,508.00"
10/20/19 1:00 PM,185.53,151.01,55.91,41.7,52.96,"1,333.42"
10/20/19 12:00 PM,183.43,147.92,54.61,41.58,52.57,"1,160.91"
10/20/19 11:00 AM,185.43,146.06,53.53,41.58,51.97,"1,027.15"
10/20/19 10:00 AM,186.25,142.12,62.23,41.8,50.74,877.3
10/20/19 9:00 AM,184.97,142.32,71.32,41.49,49.69,724.61
10/20/19 8:00 AM,183.11,137.36,59.95,41.49,49.48,669.42
10/20/19 7:00 AM,182.07,137.82,57.59,41.43,49.7,727.33
10/20/19 6:00 AM,182.38,140.32,55.03,41.27,50.27,740.88
10/20/19 5:00 AM,182.05,137.53,53.99,41.33,50.66,784.08
10/20/19 4:00 AM,182.84,141.66,55.76,42.28,50.56,805.39
10/20/19 3:00 AM,182,140.72,50.63,41.87,50.16,776.58
10/20/19 2:00 AM,182.51,140.55,49.4,41.63,50.01,798.89
10/20/19 1:00 AM,182.55,141.54,51.22,41.63,50.29,802.16
10/20/19 12:00 AM,182.11,139.66,50.79,41.63,50.86,872.36
10/19/19 11:00 PM,182.14,140.42,52.33,41.63,50.86,975.86
10/19/19 10:00 PM,182.4,141.83,50.24,41.31,50.93,989.74
10/19/19 9:00 PM,183.72,145.81,45.96,41.65,51.48,"1,023.63"
10/19/19 8:00 PM,183.38,144.76,46.07,41.65,51.48,"1,036.58"
10/19/19 7:00 PM,186,147.77,47.62,41.74,51.93,"1,147.75"
10/19/19 6:00 PM,186.01,151.35,48.65,42.55,52.64,"1,314.44"
10/19/19 5:00 PM,184.6,149.5,49,42.56,52.93,"1,307.04"
10/19/19 4:00 PM,186.91,153.63,52.34,41.81,53.28,"1,376.70"
10/19/19 3:00 PM,185.36,151.62,54.38,41.68,53.37,"1,392.04"
10/19/19 2:00 PM,184.16,147.38,57.99,42.74,53.91,"1,433.30"
10/19/19 1:00 PM,192.75,147.05,54.81,41.86,53.24,"1,293.19"
10/19/19 12:00 PM,185.99,145.95,66.92,41.71,52.77,"1,193.11"
10/19/19 11:00 AM,184.83,145.02,62.99,41.81,52.29,"1,029.49"
10/19/19 10:00 AM,190.13,141.37,60.13,41.69,51.48,892.72
10/19/19 9:00 AM,184.17,142.89,71.9,41.71,50.34,724.75
10/19/19 8:00 AM,188.14,139.77,71.78,41.68,49.73,595.7
10/19/19 7:00 AM,188.74,138.94,73.18,41.65,50.15,616.05
10/19/19 6:00 AM,183.22,140.34,66.89,41.65,50.28,575.58
10/19/19 5:00 AM,183.9,143.87,58.91,41.65,49.97,599.08
10/19/19 4:00 AM,183.06,142.3,59.05,41.65,50.14,620.84
10/19/19 3:00 AM,183.87,144.25,58.39,41.06,50.76,673.5
10/19/19 2:00 AM,183.9,146.34,56.83,42.11,51.44,678.91
10/19/19 1:00 AM,184.05,142.57,56.89,42.49,51.3,696.44
10/19/19 12:00 AM,183.83,142.88,59.13,41.8,51.75,827.56
10/18/19 11:00 PM,183.43,140.4,63.74,41.76,51.71,920.44
10/18/19 10:00 PM,183.52,141.36,62.19,41.69,51.64,955.64
10/18/19 9:00 PM,182.77,146.12,60.39,41.69,51.74,948
10/18/19 8:00 PM,184.4,145.64,58.2,41.69,52.14,"1,006.62"
10/18/19 7:00 PM,183.96,145.79,59.79,41.69,52.14,"1,074.95"
10/18/19 6:00 PM,184.67,150.27,51.75,41.69,52.76,"1,173.56"
10/18/19 5:00 PM,186.45,151.66,51.39,42.09,52.65,"1,266.22"
10/18/19 4:00 PM,185.96,153.74,58.42,41.52,53.12,"1,340.00"
10/18/19 3:00 PM,186.01,152.66,48.61,42.14,53.75,"1,409.98"
10/18/19 2:00 PM,184.54,144.74,46.63,42.44,53.34,"1,354.53"
10/18/19 1:00 PM,185.92,149.65,53.19,41.74,52.85,"1,263.44"
10/18/19 12:00 PM,184.19,147.5,64.73,41.74,52.47,"1,136.45"
10/18/19 11:00 AM,185.06,142.67,59.02,41.83,52.24,"1,052.32"
10/18/19 10:00 AM,190.76,147.05,69.94,41.57,51.64,947.57
10/18/19 9:00 AM,184.39,146.92,78.22,41.68,51.12,864.8
10/18/19 8:00 AM,190.18,145.39,82.11,41.62,50.7,725.49
10/18/19 7:00 AM,182.37,141.4,72.03,41.49,50.88,704.75
10/18/19 6:00 AM,183.01,141.41,59.91,41.59,50.95,722.55
10/18/19 5:00 AM,183.76,144.07,55.4,41.49,50.66,712.82
10/18/19 4:00 AM,183.74,143.86,56.18,41.49,50.92,711.56
10/18/19 3:00 AM,183.41,142.96,57.81,41.49,51.3,752.37
10/18/19 2:00 AM,184.15,148.07,56.46,41.68,50.98,786.3
10/18/19 1:00 AM,183.87,142.02,56.07,41.47,51.12,711.49
10/18/19 12:00 AM,189.86,141.94,62.09,41.71,51.51,796.8
10/17/19 11:00 PM,184.97,142.97,75.61,41.46,51.52,897.1
10/17/19 10:00 PM,184.8,146.89,70.37,41.35,51.85,968.17
10/17/19 9:00 PM,184.31,147.27,61.31,41.63,52.24,"1,047.15"
10/17/19 8:00 PM,184.16,146.38,54.47,41.63,52.31,"1,131.53"
10/17/19 7:00 PM,184.49,147.26,57.95,41.83,52.79,"1,191.18"
10/17/19 6:00 PM,185.2,150.47,62.23,41.71,52.92,"1,295.08"
10/17/19 5:00 PM,185.55,150.79,57.27,41.65,53.29,"1,440.13"
10/17/19 4:00 PM,184.25,153.68,53.4,41.61,53.55,"1,602.67"
10/17/19 3:00 PM,184.73,144.47,44.06,41.58,53.8,"1,585.52"
10/17/19 2:00 PM,185.72,148.64,47.96,41.55,53.74,"1,483.47"
10/17/19 1:00 PM,185.46,150.47,56.95,41.88,53.97,"1,469.28"
10/17/19 12:00 PM,182.71,144.41,52.04,42.42,53.25,"1,362.61"
10/17/19 11:00 AM,185.43,147.26,55.98,41.45,52.63,"1,250.84"
10/17/19 10:00 AM,184.62,147.38,66.87,41.45,52.32,"1,060.35"
10/17/19 9:00 AM,188.92,150.16,68.52,41.84,52.41,957.74
10/17/19 8:00 AM,187.7,144.63,82.78,42.82,52.51,963.56
10/17/19 7:00 AM,182.45,140.04,66.12,41.81,53.09,953.67
10/17/19 6:00 AM,183.28,142.8,58.51,43.28,52.94,920.78
10/17/19 5:00 AM,182.77,144.22,50.74,42.91,52.76,906.63
10/17/19 4:00 AM,182.74,141.25,51.53,42.86,52.33,857.99
10/17/19 3:00 AM,182.79,142.57,54.66,43.02,52.56,853.21
10/17/19 2:00 AM,182.3,141.94,49.82,43.18,52.48,885.81
10/17/19 1:00 AM,180.2,139.42,47.89,42.89,52.56,912.32
10/17/19 12:00 AM,183.52,140.89,47.75,42.7,52.9,"1,027.40"
10/16/19 11:00 PM,185.7,151.92,63.03,42.7,52.9,"1,075.34"
10/16/19 10:00 PM,186.56,154.15,60.04,42.7,52.9,"1,121.42"
10/16/19 9:00 PM,185.93,153.92,55.43,42.7,53.24,"1,205.34"
10/16/19 8:00 PM,190.35,156.36,48.99,42.7,53.36,"1,390.74"
10/16/19 7:00 PM,187.54,148.24,44.67,42.65,53.9,"1,486.41"
10/16/19 6:00 PM,184.59,149.52,48.05,42.52,53.89,"1,523.68"
10/16/19 5:00 PM,191.72,136.37,60.55,42.52,53.89,"1,524.99"
10/16/19 4:00 PM,180,136.26,69.18,42.52,54.02,"1,597.07"
10/16/19 3:00 PM,178.34,150.78,5.19,42.52,54.8,"1,779.73"
10/16/19 2:00 PM,181.08,150.79,0.88,42.52,54.9,"1,771.65"
10/16/19 1:00 PM,183.37,149.49,3.07,42.52,54.9,"1,646.80"
10/16/19 12:00 PM,184.4,147.14,49.27,43.02,54.6,"1,540.63"
10/16/19 11:00 AM,185.21,148.99,54.26,42.88,53.89,"1,350.82"
10/16/19 10:00 AM,187.8,150.53,61.43,42.5,53.08,"1,113.43"
10/16/19 9:00 AM,189.51,143.54,68.03,43.08,51.92,903.85
10/16/19 8:00 AM,186.59,143.74,70.44,42.81,49.68,719.67
10/16/19 7:00 AM,188.59,144.44,68.66,43.49,49.81,694.64
10/16/19 6:00 AM,184.16,142.47,68.33,41.23,50.65,692.29
10/16/19 5:00 AM,183.05,143.31,61.62,41.2,50.28,671.88
10/16/19 4:00 AM,183.19,143.74,55.16,41.17,50.29,702.67
10/16/19 3:00 AM,182.08,140.5,48.69,41.06,51.02,794.53
10/16/19 2:00 AM,183.32,142.05,48.48,41.29,51.29,841.81
10/16/19 1:00 AM,183.18,142.98,48.6,40.93,51.53,944.18
10/16/19 12:00 AM,181.21,137.93,50.62,40.93,52.23,"1,081.84"
10/15/19 11:00 PM,185.16,146.23,58.2,40.93,52.63,"1,172.67"
10/15/19 10:00 PM,184.59,152.13,61.46,41.43,52.74,"1,239.60"
10/15/19 9:00 PM,186.71,151.27,51.34,41.61,52.62,"1,257.63"
10/15/19 8:00 PM,189.24,154.85,49.46,41.26,53.02,"1,326.19"
10/15/19 7:00 PM,186.12,153.98,53.36,41.26,53.24,"1,458.83"
10/15/19 6:00 PM,187.62,154.22,57.23,41.26,53.24,"1,563.63"
10/15/19 5:00 PM,191.38,159.96,50.59,41.26,53.53,"1,601.17"
10/15/19 4:00 PM,186.66,155.01,54.71,41.29,53.75,"1,664.23"
10/15/19 3:00 PM,184.5,147.61,49.17,41.23,53.68,"1,580.93"
10/15/19 2:00 PM,188.27,147.85,43.25,41.09,53.31,"1,495.33"
10/15/19 1:00 PM,185.44,149.56,58.85,41.73,53.65,"1,421.54"
10/15/19 12:00 PM,184.62,148.4,58.57,41.81,52.72,"1,299.27"
10/15/19 11:00 AM,185.59,149.83,67.08,41.07,52.23,"1,101.89"
10/15/19 10:00 AM,189.29,146.03,76.98,41.3,51.56,945.26
10/15/19 9:00 AM,184.82,143.71,75.72,41.36,50.41,737.33
10/15/19 8:00 AM,190.45,144.98,85.61,41.36,49.53,632.95
10/15/19 7:00 AM,179.07,136.85,72.21,40.97,49.7,589.72
